1007;74
1007;75
1007;93
1007;98
1007;100
1007;107
1007;108
1007;109
1007;110
1007;111
1007;112
1007;113
1007;114
1007;115
1007;116
1007;117
1007;118
1008;0
1008;2
1008;3
1008;6
1008;7
1008;10
1008;11
1008;13
1008;14
1008;16
1008;25
1008;70
1008;84
1008;90
1008;91
1008;93
1008;96
1008;98
1008;99
1008;100
1008;101
1008;102
1008;105
1008;106
1008;119
1008;120
1008;121
1008;122
1009;2
1009;3
1009;16
1009;33
1009;41
1009;43
1009;80
1009;123
1009;124
1010;0
1010;2
1010;3
1010;6
1010;7
1010;10
1010;11
1010;13
1010;14
1010;16
1010;25
1010;70
1010;84
1010;90
1010;91
1010;93
1010;96
1010;98
1010;99
1010;100
1010;101
1010;102
1010;105
1010;106
1010;119
1010;120
1010;121
1010;122
1011;10
1011;12
1011;13
1011;14
1011;16
1011;27
1011;28
1011;32
1011;33
1011;39
1011;43
1011;44
1011;45
1011;46
1011;47
1011;48
1011;49
1011;50
1011;51
1011;52
1011;53
1011;54
1011;55
1011;56
1011;57
1011;58
1011;59
1011;60
1011;61
1011;62
1011;63
1011;64
1011;65
1011;66
1011;67
1011;68
1011;69
1011;70
1011;71
1011;72
1011;73
1011;74
1011;75
1011;76
1011;77
1011;78
1011;79
1011;80
1012;10
1012;12
1012;13
1012;14
1012;16
1012;27
1012;28
1012;32
1012;33
1012;39
1012;43
1012;44
1012;45
1012;46
1012;47
1012;48
1012;49
1012;50
1012;51
1012;52
1012;53
1012;54
1012;55
1012;56
1012;57
1012;58
1012;59
1012;60
1012;61
1012;62
1012;63
1012;64
1012;65
1012;66
1012;67
1012;68
1012;69
1012;70
1012;71
1012;72
1012;73
1012;74
1012;75
1012;76
1012;77
1012;78
1012;79
1012;80
1013;10
1013;12
1013;13
1013;14
1013;16
1013;27
1013;28
1013;32
1013;33
1013;39
1013;43
1013;44
1013;45
1013;46
1013;47
1013;48
1013;49
1013;50
1013;51
1013;52
1013;53
1013;54
1013;55
1013;56
1013;57
1013;58
1013;59
1013;60
1013;61
1013;62
1013;63
1013;64
1013;65
1013;66
1013;67
1013;68
1013;69
1013;70
1013;71
1013;72
1013;73
1013;74
1013;75
1013;76
1013;77
1013;78
1013;79
1013;80
1014;10
1014;12
1014;13
1014;14
1014;16
1014;27
1014;28
1014;32
1014;33
1014;39
1014;43
1014;44
1014;45
1014;46
1014;47
1014;48
1014;49
1014;50
1014;51
1014;52
1014;53
1014;54
1014;55
1014;56
1014;57
1014;58
1014;59
1014;60
1014;61
1014;62
1014;63
1014;64
1014;65
1014;66
1014;67
1014;68
1014;69
1014;70
1014;71
1014;72
1014;73
1014;74
1014;75
1014;76
1014;77
1014;78
1014;79
1014;80
1015;10
1015;12
1015;13
1015;14
1015;16
1015;27
1015;28
1015;32
1015;33
1015;39
1015;43
1015;44
1015;45
1015;46
1015;47
1015;48
1015;49
1015;50
1015;51
1015;52
1015;53
1015;54
1015;55
1015;56
1015;57
1015;58
1015;59
1015;60
1015;61
1015;62
1015;63
1015;64
1015;65
1015;66
1015;67
1015;68
1015;69
1015;70
1015;71
1015;72
1015;73
1015;74
1015;75
1015;76
1015;77
1015;78
1015;79
1015;80
1016;10
1016;12
1016;13
1016;14
1016;16
1016;27
1016;28
1016;32
1016;33
1016;39
1016;43
1016;44
1016;45
1016;46
1016;47
1016;48
1016;49
1016;50
1016;51
1016;52
1016;53
1016;54
1016;55
1016;56
1016;57
1016;58
1016;59
1016;60
1016;61
1016;62
1016;63
1016;64
1016;65
1016;66
1016;67
1016;68
1016;69
1016;70
1016;71
1016;72
1016;73
1016;74
1016;75
1016;76
1016;77
1016;78
1016;79
1016;80
1017;0
1017;2
1017;3
1017;6
1017;7
1017;10
1017;11
1017;13
1017;14
1017;16
1017;24
1017;25
1017;33
1017;93
1017;125
1017;126
1017;127
1017;128
1018;0
1018;2
1018;3
1018;6
1018;7
1018;10
1018;11
1018;14
1018;16
1018;24
1018;25
1018;33
1018;90
1018;91
1018;93
1018;96
1018;129
1018;130
1018;131
1018;132
1018;133
1018;134
1019;0
1019;1
1019;2
1019;3
1019;6
1019;10
1019;11
1019;13
1019;14
1019;15
1019;16
1019;90
1019;91
1019;93
1019;96
1019;98
1019;99
1019;100
1019;135
1019;136
1019;137
1020;10
1020;12
1020;13
1020;14
1020;16
1020;27
1020;28
1020;32
1020;33
1020;39
1020;43
1020;44
1020;45
1020;46
1020;47
1020;48
1020;49
1020;50
1020;51
1020;52
1020;53
1020;54
1020;55
1020;56
1020;57
1020;58
1020;59
1020;60
1020;61
1020;62
1020;63
1020;64
1020;65
1020;66
1020;67
1020;68
1020;69
1020;70
1020;71
1020;72
1020;73
1020;74
1020;75
1020;76
1020;77
1020;78
1020;79
1020;80
1021;10
1021;12
1021;13
1021;14
1021;16
1021;27
1021;28
1021;32
1021;33
1021;39
1021;43
1021;44
1021;45
1021;46
1021;47
1021;48
1021;49
1021;50
1021;51
1021;52
1021;53
1021;54
1021;55
1021;56
1021;57
1021;58
1021;59
1021;60
1021;61
1021;62
1021;63
1021;64
1021;65
1021;66
1021;67
1021;68
1021;69
1021;70
1021;71
1021;72
1021;73
1021;74
1021;75
1021;76
1021;77
1021;78
1021;79
1021;80
1022;0
1022;2
1022;3
1022;6
1022;7
1022;10
1022;13
1022;14
1022;16
1022;25
1022;68
1022;93
1022;114
1022;138
1022;139
1022;140
1022;141
1022;142
1022;143
1023;0
1023;2
1023;3
1023;6
1023;7
1023;10
1023;11
1023;25
1023;33
1023;43
1023;93
1023;94
1023;144
1023;145
1024;10
1024;12
1024;13
1024;14
1024;16
1024;27
1024;28
1024;32
1024;33
1024;39
1024;43
1024;44
1024;45
1024;46
1024;47
1024;48
1024;49
1024;50
1024;51
1024;52
1024;53
1024;54
1024;55
1024;56
1024;57
1024;58
1024;59
1024;60
1024;61
1024;62
1024;63
1024;64
1024;65
1024;66
1024;67
1024;68
1024;69
1024;70
1024;71
1024;72
1024;73
1024;74
1024;75
1024;76
1024;77
1024;78
1024;79
1024;80
1025;0
1025;2
1025;3
1025;6
1025;10
1025;11
1025;12
1025;13
1025;14
1025;16
1025;25
1025;90
1025;91
1025;93
1025;121
1025;145
1025;146
1025;147
1025;148
1025;149
1026;0
1026;2
1026;3
1026;4
1026;6
1026;7
1026;10
1026;11
1026;13
1026;14
1026;16
1026;25
1026;33
1026;87
1026;91
1026;93
1026;96
1026;150
1026;151
1026;152
1026;153
1027;0
1027;2
1027;4
1027;6
1027;16
1027;25
1027;25
1027;39
1027;49
1027;59
1027;68
1027;72
1027;100
1027;102
1027;123
1027;125
1027;154
1027;155
1027;156
1027;157
1027;158
1027;159
1027;160
1027;161
1027;162
1028;10
1028;12
1028;13
1028;14
1028;16
1028;27
1028;28
1028;32
1028;33
1028;39
1028;43
1028;44
1028;45
1028;46
1028;47
1028;48
1028;49
1028;50
1028;51
1028;52
1028;53
1028;54
1028;55
1028;56
1028;57
1028;58
1028;59
1028;60
1028;61
1028;62
1028;63
1028;64
1028;65
1028;66
1028;67
1028;68
1028;69
1028;70
1028;71
1028;72
1028;73
1028;74
1028;75
1028;76
1028;77
1028;78
1028;79
1028;80
1029;10
1029;12
1029;13
1029;14
1029;16
1029;27
1029;28
1029;32
1029;33
1029;39
1029;43
1029;44
1029;45
1029;46
1029;47
1029;48
1029;49
1029;50
1029;51
1029;52
1029;53
1029;54
1029;55
1029;56
1029;57
1029;58
1029;59
1029;60
1029;61
1029;62
1029;63
1029;64
1029;65
1029;66
1029;67
1029;68
1029;69
1029;70
1029;71
1029;72
1029;73
1029;74
1029;75
1029;76
1029;77
1029;78
1029;79
1029;80
1030;10
1030;12
1030;13
1030;14
1030;16
1030;27
1030;28
1030;32
1030;33
1030;39
1030;43
1030;44
1030;45
1030;46
1030;47
1030;48
1030;49
1030;50
1030;51
1030;52
1030;53
1030;54
1030;55
1030;56
1030;57
1030;58
1030;59
1030;60
1030;61
1030;62
1030;63
1030;64
1030;65
1030;66
1030;67
1030;68
1030;69
1030;70
1030;71
1030;72
1030;73
1030;74
1030;75
1030;76
1030;77
1030;78
1030;79
1030;80
1031;0
1031;2
1031;3
1031;4
1031;6
1031;10
1031;11
1031;16
1031;59
1031;63
1031;68
1031;70
1031;72
1031;75
1031;93
1031;96
1031;163
1031;164
1031;165
1031;166
1031;167
1032;10
1032;12
1032;13
1032;14
1032;16
1032;27
1032;28
1032;32
1032;33
1032;39
1032;43
1032;44
1032;45
1032;46
1032;47
1032;48
1032;49
1032;50
1032;51
1032;52
1032;53
1032;54
1032;55
1032;56
1032;57
1032;58
1032;59
1032;60
1032;61
1032;62
1032;63
1032;64
1032;65
1032;66
1032;67
1032;68
1032;69
1032;70
1032;71
1032;72
1032;73
1032;74
1032;75
1032;76
1032;77
1032;78
1032;79
1032;80
1033;10
1033;12
1033;13
1033;14
1033;16
1033;27
1033;28
1033;32
1033;33
1033;39
1033;43
1033;44
1033;45
1033;46
1033;47
1033;48
1033;49
1033;50
1033;51
1033;52
1033;53
1033;54
1033;55
1033;56
1033;57
1033;58
1033;59
1033;60
1033;61
1033;62
1033;63
1033;64
1033;65
1033;66
1033;67
1033;68
1033;69
1033;70
1033;71
1033;72
1033;73
1033;74
1033;75
1033;76
1033;77
1033;78
1033;79
1033;80
1034;0
1034;2
1034;3
1034;6
1034;7
1034;10
1034;11
1034;25
1034;90
1034;168
1034;169
1034;170
1034;171
1034;172
1034;173
1034;174
1034;175
1035;10
1035;12
1035;13
1035;14
1035;16
1035;27
1035;28
1035;32
1035;33
1035;39
1035;43
1035;44
1035;45
1035;46
1035;47
1035;48
1035;49
1035;50
1035;51
1035;52
1035;53
1035;54
1035;55
1035;56
1035;57
1035;58
1035;59
1035;60
1035;61
1035;62
1035;63
1035;64
1035;65
1035;66
1035;67
1035;68
1035;69
1035;70
1035;71
1035;72
1035;73
1035;74
1035;75
1035;76
1035;77
1035;78
1035;79
1035;80
1036;10
1036;12
1036;13
1036;14
1036;16
1036;27
1036;28
1036;32
1036;33
1036;39
1036;43
1036;44
1036;45
1036;46
1036;47
1036;48
1036;49
1036;50
1036;51
1036;52
1036;53
1036;54
1036;55
1036;56
1036;57
1036;58
1036;59
1036;60
1036;61
1036;62
1036;63
1036;64
1036;65
1036;66
1036;67
1036;68
1036;69
1036;70
1036;71
1036;72
1036;73
1036;74
1036;75
1036;76
1036;77
1036;78
1036;79
1036;80
1037;10
1037;12
1037;13
1037;14
1037;16
1037;27
1037;28
1037;32
1037;33
1037;39
1037;43
1037;44
1037;45
1037;46
1037;47
1037;48
1037;49
1037;50
1037;51
1037;52
1037;53
1037;54
1037;55
1037;56
1037;57
1037;58
1037;59
1037;60
1037;61
1037;62
1037;63
1037;64
1037;65
1037;66
1037;67
1037;68
1037;69
1037;70
1037;71
1037;72
1037;73
1037;74
1037;75
1037;76
1037;77
1037;78
1037;79
1037;80
1038;10
1038;12
1038;13
1038;14
1038;16
1038;27
1038;28
1038;32
1038;33
1038;39
1038;43
1038;44
1038;45
1038;46
1038;47
1038;48
1038;49
1038;50
1038;51
1038;52
1038;53
1038;54
1038;55
1038;56
1038;57
1038;58
1038;59
1038;60
1038;61
1038;62
1038;63
1038;64
1038;65
1038;66
1038;67
1038;68
1038;69
1038;70
1038;71
1038;72
1038;73
1038;74
1038;75
1038;76
1038;77
1038;78
1038;79
1038;80
1039;10
1039;12
1039;13
1039;14
1039;16
1039;27
1039;28
1039;32
1039;33
1039;39
1039;43
1039;44
1039;45
1039;46
1039;47
1039;48
1039;49
1039;50
1039;51
1039;52
1039;53
1039;54
1039;55
1039;56
1039;57
1039;58
1039;59
1039;60
1039;61
1039;62
1039;63
1039;64
1039;65
1039;66
1039;67
1039;68
1039;69
1039;70
1039;71
1039;72
1039;73
1039;74
1039;75
1039;76
1039;77
1039;78
1039;79
1039;80
1040;10
1040;12
1040;13
1040;14
1040;16
1040;27
1040;28
1040;32
1040;33
1040;39
1040;43
1040;44
1040;45
1040;46
1040;47
1040;48
1040;49
1040;50
1040;51
1040;52
1040;53
1040;54
1040;55
1040;56
1040;57
1040;58
1040;59
1040;60
1040;61
1040;62
1040;63
1040;64
1040;65
1040;66
1040;67
1040;68
1040;69
1040;70
1040;71
1040;72
1040;73
1040;74
1040;75
1040;76
1040;77
1040;78
1040;79
1040;80
1041;10
1041;12
1041;13
1041;14
1041;16
1041;27
1041;28
1041;32
1041;33
1041;39
1041;43
1041;44
1041;45
1041;46
1041;47
1041;48
1041;49
1041;50
1041;51
1041;52
1041;53
1041;54
1041;55
1041;56
1041;57
1041;58
1041;59
1041;60
1041;61
1041;62
1041;63
1041;64
1041;65
1041;66
1041;67
1041;68
1041;69
1041;70
1041;71
1041;72
1041;73
1041;74
1041;75
1041;76
1041;77
1041;78
1041;79
1041;80
1042;10
1042;12
1042;13
1042;14
1042;16
1042;27
1042;28
1042;32
1042;33
1042;39
1042;43
1042;44
1042;45
1042;46
1042;47
1042;48
1042;49
1042;50
1042;51
1042;52
1042;53
1042;54
1042;55
1042;56
1042;57
1042;58
1042;59
1042;60
1042;61
1042;62
1042;63
1042;64
1042;65
1042;66
1042;67
1042;68
1042;69
1042;70
1042;71
1042;72
1042;73
1042;74
1042;75
1042;76
1042;77
1042;78
1042;79
1042;80
1043;10
1043;12
1043;13
1043;14
1043;16
1043;27
1043;28
1043;32
1043;33
1043;39
1043;43
1043;44
1043;45
1043;46
1043;47
1043;48
1043;49
1043;50
1043;51
1043;52
1043;53
1043;54
1043;55
1043;56
1043;57
1043;58
1043;59
1043;60
1043;61
1043;62
1043;63
1043;64
1043;65
1043;66
1043;67
1043;68
1043;69
1043;70
1043;71
1043;72
1043;73
1043;74
1043;75
1043;76
1043;77
1043;78
1043;79
1043;80
1044;6
1044;7
1044;10
1044;13
1044;14
1044;16
1044;93
1044;96
1044;176
1044;177
1044;178
1044;179
1045;10
1045;12
1045;13
1045;14
1045;16
1045;27
1045;28
1045;32
1045;33
1045;39
1045;43
1045;44
1045;45
1045;46
1045;47
1045;48
1045;49
1045;50
1045;51
1045;52
1045;53
1045;54
1045;55
1045;56
1045;57
1045;58
1045;59
1045;60
1045;61
1045;62
1045;63
1045;64
1045;65
1045;66
1045;67
1045;68
1045;69
1045;70
1045;71
1045;72
1045;73
1045;74
1045;75
1045;76
1045;77
1045;78
1045;79
1045;80
1046;10
1046;12
1046;13
1046;14
1046;16
1046;27
1046;28
1046;32
1046;33
1046;39
1046;43
1046;44
1046;45
1046;46
1046;47
1046;48
1046;49
1046;50
1046;51
1046;52
1046;53
1046;54
1046;55
1046;56
1046;57
1046;58
1046;59
1046;60
1046;61
1046;62
1046;63
1046;64
1046;65
1046;66
1046;67
1046;68
1046;69
1046;70
1046;71
1046;72
1046;73
1046;74
1046;75
1046;76
1046;77
1046;78
1046;79
1046;80
1047;10
1047;12
1047;13
1047;14
1047;16
1047;27
1047;28
1047;32
1047;33
1047;39
1047;43
1047;44
1047;45
1047;46
1047;47
1047;48
1047;49
1047;50
1047;51
1047;52
1047;53
1047;54
1047;55
1047;56
1047;57
1047;58
1047;59
1047;60
1047;61
1047;62
1047;63
1047;64
1047;65
1047;66
1047;67
1047;68
1047;69
1047;70
1047;71
1047;72
1047;73
1047;74
1047;75
1047;76
1047;77
1047;78
1047;79
1047;80
1048;10
1048;12
1048;13
1048;14
1048;16
1048;27
1048;28
1048;32
1048;33
1048;39
1048;43
1048;44
1048;45
1048;46
1048;47
1048;48
1048;49
1048;50
1048;51
1048;52
1048;53
1048;54
1048;55
1048;56
1048;57
1048;58
1048;59
1048;60
1048;61
1048;62
1048;63
1048;64
1048;65
1048;66
1048;67
1048;68
1048;69
1048;70
1048;71
1048;72
1048;73
1048;74
1048;75
1048;76
1048;77
1048;78
1048;79
1048;80
1049;10
1049;12
1049;13
1049;14
1049;16
1049;27
1049;28
1049;32
1049;33
1049;39
1049;43
1049;44
1049;45
1049;46
1049;47
1049;48
1049;49
1049;50
1049;51
1049;52
1049;53
1049;54
1049;55
1049;56
1049;57
1049;58
1049;59
1049;60
1049;61
1049;62
1049;63
1049;64
1049;65
1049;66
1049;67
1049;68
1049;69
1049;70
1049;71
1049;72
1049;73
1049;74
1049;75
1049;76
1049;77
1049;78
1049;79
1049;80
1050;10
1050;12
1050;13
1050;14
1050;16
1050;27
1050;28
1050;32
1050;33
1050;39
1050;43
1050;44
1050;45
1050;46
1050;47
1050;48
1050;49
1050;50
1050;51
1050;52
1050;53
1050;54
1050;55
1050;56
1050;57
1050;58
1050;59
1050;60
1050;61
1050;62
1050;63
1050;64
1050;65
1050;66
1050;67
1050;68
1050;69
1050;70
1050;71
1050;72
1050;73
1050;74
1050;75
1050;76
1050;77
1050;78
1050;79
1050;80
1051;10
1051;12
1051;13
1051;14
1051;16
1051;27
1051;28
1051;32
1051;33
1051;39
1051;43
1051;44
1051;45
1051;46
1051;47
1051;48
1051;49
1051;50
1051;51
1051;52
1051;53
1051;54
1051;55
1051;56
1051;57
1051;58
1051;59
1051;60
1051;61
1051;62
1051;63
1051;64
1051;65
1051;66
1051;67
1051;68
1051;69
1051;70
1051;71
1051;72
1051;73
1051;74
1051;75
1051;76
1051;77
1051;78
1051;79
1051;80
1052;10
1052;12
1052;13
1052;14
1052;16
1052;27
1052;28
1052;32
1052;33
1052;39
1052;43
1052;44
1052;45
1052;46
1052;47
1052;48
1052;49
1052;50
1052;51
1052;52
1052;53
1052;54
1052;55
1052;56
1052;57
1052;58
1052;59
1052;60
1052;61
1052;62
1052;63
1052;64
1052;65
1052;66
1052;67
1052;68
1052;69
1052;70
1052;71
1052;72
1052;73
1052;74
1052;75
1052;76
1052;77
1052;78
1052;79
1052;80
1053;4
1053;6
1053;7
1053;10
1053;11
1053;13
1053;14
1053;16
1053;27
1053;28
1053;29
1053;31
1053;68
1053;86
1053;100
1053;156
1053;180
1053;181
1053;182
1053;183
1053;184
1053;185
1053;186
1054;10
1054;12
1054;13
1054;14
1054;16
1054;27
1054;28
1054;32
1054;33
1054;39
1054;43
1054;44
1054;45
1054;46
1054;47
1054;48
1054;49
1054;50
1054;51
1054;52
1054;53
1054;54
1054;55
1054;56
1054;57
1054;58
1054;59
1054;60
1054;61
1054;62
1054;63
1054;64
1054;65
1054;66
1054;67
1054;68
1054;69
1054;70
1054;71
1054;72
1054;73
1054;74
1054;75
1054;76
1054;77
1054;78
1054;79
1054;80
1055;0
1055;4
1055;6
1055;13
1055;14
1055;21
1055;24
1055;27
1055;29
1055;30
1055;31
1055;36
1055;39
1055;41
1055;63
1055;68
1055;69
1055;70
1055;72
1055;73
1055;74
1055;100
1055;187
1055;188
1055;189
1055;190
1055;191
1055;192
1055;193
1055;194
1055;195
1055;196
1055;197
1055;198
1055;199
1055;200
1056;10
1056;12
1056;13
1056;14
1056;16
1056;27
1056;28
1056;32
1056;33
1056;39
1056;43
1056;44
1056;45
1056;46
1056;47
1056;48
1056;49
1056;50
1056;51
1056;52
1056;53
1056;54
1056;55
1056;56
1056;57
1056;58
1056;59
1056;60
1056;61
1056;62
1056;63
1056;64
1056;65
1056;66
1056;67
1056;68
1056;69
1056;70
1056;71
1056;72
1056;73
1056;74
1056;75
1056;76
1056;77
1056;78
1056;79
1056;80
1057;0
1057;2
1057;3
1057;4
1057;6
1057;10
1057;11
1057;13
1057;14
1057;16
1057;24
1057;75
1057;93
1057;201
1057;202
1057;203
1057;204
1057;205
1057;206
1057;207
1057;208
1057;209
1057;210
1057;211
1058;10
1058;12
1058;13
1058;14
1058;16
1058;27
1058;28
1058;32
1058;33
1058;39
1058;43
1058;44
1058;45
1058;46
1058;47
1058;48
1058;49
1058;50
1058;51
1058;52
1058;53
1058;54
1058;55
1058;56
1058;57
1058;58
1058;59
1058;60
1058;61
1058;62
1058;63
1058;64
1058;65
1058;66
1058;67
1058;68
1058;69
1058;70
1058;71
1058;72
1058;73
1058;74
1058;75
1058;76
1058;77
1058;78
1058;79
1058;80
1059;0
1059;1
1059;2
1059;3
1059;6
1059;7
1059;16
1059;24
1059;33
1059;36
1059;63
1059;64
1059;93
1059;212
1059;213
1059;214
1059;215
1060;10
1060;12
1060;13
1060;14
1060;16
1060;27
1060;28
1060;32
1060;33
1060;39
1060;43
1060;44
1060;45
1060;46
1060;47
1060;48
1060;49
1060;50
1060;51
1060;52
1060;53
1060;54
1060;55
1060;56
1060;57
1060;58
1060;59
1060;60
1060;61
1060;62
1060;63
1060;64
1060;65
1060;66
1060;67
1060;68
1060;69
1060;70
1060;71
1060;72
1060;73
1060;74
1060;75
1060;76
1060;77
1060;78
1060;79
1060;80
1061;10
1061;12
1061;13
1061;14
1061;16
1061;27
1061;28
1061;32
1061;33
1061;39
1061;43
1061;44
1061;45
1061;46
1061;47
1061;48
1061;49
1061;50
1061;51
1061;52
1061;53
1061;54
1061;55
1061;56
1061;57
1061;58
1061;59
1061;60
1061;61
1061;62
1061;63
1061;64
1061;65
1061;66
1061;67
1061;68
1061;69
1061;70
1061;71
1061;72
1061;73
1061;74
1061;75
1061;76
1061;77
1061;78
1061;79
1061;80
1062;10
1062;12
1062;13
1062;14
1062;16
1062;27
1062;28
1062;32
1062;33
1062;39
1062;43
1062;44
1062;45
1062;46
1062;47
1062;48
1062;49
1062;50
1062;51
1062;52
1062;53
1062;54
1062;55
1062;56
1062;57
1062;58
1062;59
1062;60
1062;61
1062;62
1062;63
1062;64
1062;65
1062;66
1062;67
1062;68
1062;69
1062;70
1062;71
1062;72
1062;73
1062;74
1062;75
1062;76
1062;77
1062;78
1062;79
1062;80
1063;0
1063;2
1063;3
1063;6
1063;7
1063;10
1063;16
1063;36
1063;64
1063;91
1063;96
1063;98
1063;114
1063;215
1063;216
1063;217
1063;218
1063;219
1063;220
1063;221
1063;222
1063;223
1064;10
1064;12
1064;13
1064;14
1064;16
1064;27
1064;28
1064;32
1064;33
1064;39
1064;43
1064;44
1064;45
1064;46
1064;47
1064;48
1064;49
1064;50
1064;51
1064;52
1064;53
1064;54
1064;55
1064;56
1064;57
1064;58
1064;59
1064;60
1064;61
1064;62
1064;63
1064;64
1064;65
1064;66
1064;67
1064;68
1064;69
1064;70
1064;71
1064;72
1064;73
1064;74
1064;75
1064;76
1064;77
1064;78
1064;79
1064;80
1065;10
1065;12
1065;13
1065;14
1065;16
1065;27
1065;28
1065;32
1065;33
1065;39
1065;43
1065;44
1065;45
1065;46
1065;47
1065;48
1065;49
1065;50
1065;51
1065;52
1065;53
1065;54
1065;55
1065;56
1065;57
1065;58
1065;59
1065;60
1065;61
1065;62
1065;63
1065;64
1065;65
1065;66
1065;67
1065;68
1065;69
1065;70
1065;71
1065;72
1065;73
1065;74
1065;75
1065;76
1065;77
1065;78
1065;79
1065;80
1066;10
1066;12
1066;13
1066;14
1066;16
1066;27
1066;28
1066;32
1066;33
1066;39
1066;43
1066;44
1066;45
1066;46
1066;47
1066;48
1066;49
1066;50
1066;51
1066;52
1066;53
1066;54
1066;55
1066;56
1066;57
1066;58
1066;59
1066;60
1066;61
1066;62
1066;63
1066;64
1066;65
1066;66
1066;67
1066;68
1066;69
1066;70
1066;71
1066;72
1066;73
1066;74
1066;75
1066;76
1066;77
1066;78
1066;79
1066;80
1067;10
1067;12
1067;13
1067;14
1067;16
1067;27
1067;28
1067;32
1067;33
1067;39
1067;43
1067;44
1067;45
1067;46
1067;47
1067;48
1067;49
1067;50
1067;51
1067;52
1067;53
1067;54
1067;55
1067;56
1067;57
1067;58
1067;59
1067;60
1067;61
1067;62
1067;63
1067;64
1067;65
1067;66
1067;67
1067;68
1067;69
1067;70
1067;71
1067;72
1067;73
1067;74
1067;75
1067;76
1067;77
1067;78
1067;79
1067;80
1068;10
1068;12
1068;13
1068;14
1068;16
1068;27
1068;28
1068;32
1068;33
1068;39
1068;43
1068;44
1068;45
1068;46
1068;47
1068;48
1068;49
1068;50
1068;51
1068;52
1068;53
1068;54
1068;55
1068;56
1068;57
1068;58
1068;59
1068;60
1068;61
1068;62
1068;63
1068;64
1068;65
1068;66
1068;67
1068;68
1068;69
1068;70
1068;71
1068;72
1068;73
1068;74
1068;75
1068;76
1068;77
1068;78
1068;79
1068;80
1069;7
1069;16
1069;33
1069;64
1069;93
1069;96
1069;224
1069;225
1069;226
1069;227
1070;6
1070;7
1070;10
1070;11
1070;16
1070;33
1070;87
1070;93
1070;96
1070;228
1070;229
1071;10
1071;12
1071;13
1071;14
1071;16
1071;27
1071;28
1071;32
1071;33
1071;39
1071;43
1071;44
1071;45
1071;46
1071;47
1071;48
1071;49
1071;50
1071;51
1071;52
1071;53
1071;54
1071;55
1071;56
1071;57
1071;58
1071;59
1071;60
1071;61
1071;62
1071;63
1071;64
1071;65
1071;66
1071;67
1071;68
1071;69
1071;70
1071;71
1071;72
1071;73
1071;74
1071;75
1071;76
1071;77
1071;78
1071;79
1071;80
1072;0
1072;2
1072;3
1072;4
1072;6
1072;10
1072;11
1072;16
1072;43
1072;59
1072;63
1072;68
1072;70
1072;72
1072;75
1072;93
1072;164
1072;230
1073;10
1073;12
1073;13
1073;14
1073;16
1073;27
1073;28
1073;32
1073;33
1073;39
1073;43
1073;44
1073;45
1073;46
1073;47
1073;48
1073;49
1073;50
1073;51
1073;52
1073;53
1073;54
1073;55
1073;56
1073;57
1073;58
1073;59
1073;60
1073;61
1073;62
1073;63
1073;64
1073;65
1073;66
1073;67
1073;68
1073;69
1073;70
1073;71
1073;72
1073;73
1073;74
1073;75
1073;76
1073;77
1073;78
1073;79
1073;80
1074;0
1074;2
1074;3
1074;6
1074;10
1074;11
1074;13
1074;14
1074;16
1074;24
1074;25
1074;33
1074;90
1074;91
1074;93
1074;117
1074;231
